sub_index,utype,domain,followers,friends,total_tweets,years,chars_combined,quesmark_combined,punc_combined,tagpermsg_combined,mentpermsg_combined,percent_msgwithment_combined,percent_msgwithtag_combined,percent_msgwithurl_combined,org_med_combined,org_med_np_combined,org_med_vp_combined,exmark_combined,first,interj,slang,sentiment,active_vb,semi_combined
1.021590909,between10-3msgs,Technology,2062.0,2165.0,44.0,4.032876712,120.575,0.05,4.0125,0.9625,2.35,0.875,0.675,0.725,4.75,2.0,3.25,0.1625,0.136363636,0.090909091,0.454545455,0.045454545,0.181818182,0.05
2.6776450365,expert,Science,6814.0,2011.0,251.0,5.339726027,104.723163455,0.128828951,3.8240037950000003,0.168338303,1.2189617785,0.7949308755,0.1297099485,0.344470046,7.0,3.0,5.0,0.1798590405,0.387559809,0.349282297,0.937799043,0.373205742,0.502392344,0.052453239
0.0,mentioned,Fitness,143.0,105.0,1.0,1.857534247,140.0,0.0,2.0,0.0,6.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,between100-10msgs,Science,690.0,174.0,1.0,6.531506849,136.0,0.0,2.0,8.0,0.0,0.0,1.0,1.0,6.0,2.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.165733019,morethan100msgs,Technology,7.0,13.0,1778.0,1.630136986,113.9578178,0.0,3.763217098,3.29640045,0.0,0.0,0.98087739,0.853205849,3.0,2.0,0.0,0.0,0.0,0.0,0.099601594,0.122936824,0.0,0.056805399
3.7577551009999994,between100-10msgs,Fitness,821.0,748.0,52.0,3.989041096,127.66,0.24,3.98,2.45,0.61,0.5700000000000001,0.98,0.97,7.0,3.5,6.0,0.37,0.714285714,0.020408163,1.408163265,0.755102041,0.489795918,0.0
2.652173912,between100-10msgs,Fitness,981.0,1018.0,69.0,7.816438356,119.4637681,0.086956522,4.84057971,2.086956522,0.043478261,0.043478261,0.594202899,0.985507246,6.0,2.0,4.5,0.057971014,0.376811594,0.043478261,1.043478261,0.608695652,0.565217391,0.043478261
10.0,Random,Unknown,2588.0,276.0,1.0,6.78630137,140.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,3.0,0.0,2.0,0.0,4.0,1.0,3.0,0.0
2.1818181819999998,between10-3msgs,Technology,64.0,132.0,11.0,3.161643836,85.72727273,0.0,1.636363636,1.454545455,0.363636364,0.363636364,0.545454545,0.636363636,4.0,2.0,3.0,0.0,0.545454545,0.727272727,0.454545455,0.454545455,0.0,0.0
0.0,between10-3msgs,Technology,59.0,234.0,1.0,3.095890411,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.233333333,between10-3msgs,Science,195.0,220.0,18.0,7.106849315,118.3333333,0.233333333,3.4666666665,0.466666667,1.7000000000000002,0.9666666665,0.266666667,0.2,9.0,2.5,7.5,0.0,0.4,0.0,1.1,0.8,0.6,0.666666667
1.307103824,morethan100msgs,Business,90.0,23.0,915.0,1.180821918,110.6185792,0.136612022,4.373770492,1.45136612,0.004371585,0.002185792,0.91147541,1.0,8.0,2.0,6.0,0.077595628,0.226229508,0.056830601,0.687431694,0.248087432,0.245901639,0.234972678
1.5,morethan100msgs,Fitness,83.0,41.0,10.0,0.35890411,111.4,0.1,5.6,0.2,0.3,0.3,0.1,1.0,8.5,2.0,7.0,0.1,0.1,0.1,0.4,0.2,0.7,0.1
1.0,morethan100msgs,Fitness,3840.0,1956.0,2.0,2.421917808,105.5,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.238095239,between100-10msgs,Fitness,63.0,162.0,21.0,2.002739726,119.6190476,0.0,2.380952381,9.428571429,0.047619048,0.047619048,1.0,1.0,4.0,2.0,3.0,0.047619048,0.0,0.047619048,0.142857143,0.0,0.0,0.0
1.25,between100-10msgs,Fitness,461.0,122.0,12.0,2.857534247,114.3333333,0.333333333,4.166666667,3.833333333,0.5,0.5,0.75,0.916666667,4.5,2.0,3.0,0.0,0.416666667,0.083333333,0.5,0.0,0.583333333,0.333333333
2.9088235295000002,between100-10msgs,Science,578.0,627.0,44.0,2.046575342,125.1647059,0.138235294,4.3029411765,1.0205882355,2.4764705879999998,1.0,0.7382352940000001,0.644117647,6.5,2.75,4.5,0.438235294,0.4,0.05,1.0,0.5,0.75,0.2294117645
2.40423387,between10-3msgs,Science,8124.0,4509.0,74.0,7.569863014,122.115625,0.146875,4.078125,1.121875,0.925,0.734375,0.621875,0.515625,6.5,2.0,5.5,0.159375,0.403225806,0.193548387,0.935483871,0.5,0.403225806,0.190625
6.0,Random,Unknown,139.0,467.0,1.0,2.583561644,118.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,7.0,8.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0
1.999999999,friend,Technology,1397.0,1407.0,3.0,7.745205479,82.33333333,0.0,3.666666667,0.333333333,0.0,0.0,0.333333333,1.0,3.0,3.0,0.0,0.0,0.333333333,0.333333333,1.0,0.333333333,0.333333333,0.333333333
1.3268398275000002,morethan100msgs,Fitness,10.0,97.0,25.0,2.22739726,82.174242435,0.212121212,3.068181818,2.954545455,1.0454545455000002,1.0,0.681818182,0.5,3.5,2.0,2.0,0.5151515154999999,0.071428571,0.0,0.428571429,0.214285714,0.142857143,0.045454545
0.5,between100-10msgs,Science,8123.0,1897.0,2.0,5.55890411,137.5,0.0,4.0,0.5,0.0,0.0,0.5,1.0,5.75,2.5,4.5,0.0,0.0,0.0,0.5,0.5,0.5,1.0
2.5909090915,mentioned,Science,1719.0,517.0,19.0,3.873972603,129.5568182,0.0,4.4375,1.3465909090000001,1.6079545455,0.875,0.755681818,0.8295454545000001,6.25,2.5,4.75,0.153409091,0.545454545,0.181818182,1.181818182,0.363636364,0.272727273,0.1079545455
2.5,mentioned,Technology,1984.0,920.0,2.0,8.147945205,54.0,0.0,2.0,0.0,1.0,0.5,0.0,0.5,7.0,3.0,5.5,0.0,0.0,2.0,0.0,0.5,0.0,0.0
0.0,between10-3msgs,Technology,91.0,205.0,2.0,5.443835616,133.0,0.0,7.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4044353465000001,morethan100msgs,Science,151.0,7.0,2654.0,1.630136986,115.8648625,0.155360597,5.495682509,1.699105416,0.011018237,0.006838906,0.9950607905,0.999430091,4.25,2.0,3.0,0.1724578615,0.244391972,0.284533648,0.482093664,0.112160567,0.135773318,0.026975684
2.2333333335,between10-3msgs,Technology,2897.0,3128.0,8.0,2.887671233,103.433333335,0.0,3.2333333335,1.1333333335,2.5666666665,1.0,0.26666666650000004,0.2,8.0,5.0,6.0,0.666666667,0.2,0.0,0.2,0.4,1.2,0.43333333350000003
2.4837664750000004,between10-3msgs,Fitness,370.0,2001.0,313.0,6.545205479,121.5838737,0.09556314,3.1377133104999997,3.0755972695,1.3313993174999998,0.8100682594999999,0.899914676,0.964761092,5.0,2.0,4.0,0.437798635,0.225296443,0.146245059,1.272727273,0.4743083,0.134387352,0.206996587
1.374831519,morethan100msgs,Fitness,391.0,39.0,12480.0,0.380821918,124.0085737,0.073878205,2.981330128,2.674038462,0.005608974,1.0,1.0,1.0,5.0,2.0,4.0,0.186458333,0.194264151,0.093283019,0.573735849,0.198490566,0.179320755,0.050721154
0.0,between10-3msgs,Fitness,10.0,54.0,1.0,3.002739726,40.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.794002371,morethan100msgs,Technology,898.0,820.0,3945.0,1.671232877,124.1372794,0.029877426,4.148048677,4.127130957,0.002042901,0.002042901,0.980077313,1.0,5.75,2.25,4.25,0.010214505,0.15090492,0.068060158,0.34871272,0.112159062,0.132551619,0.028600613
6.5,between100-10msgs,Fitness,42.0,167.0,2.0,3.019178082,121.5,1.5,4.5,1.0,0.5,0.5,1.0,1.0,3.0,2.0,1.0,0.5,2.0,3.5,0.5,0.0,0.0,0.0
4.5783973499999995,between100-10msgs,Technology,1012.0,1013.0,276.0,5.753424658,82.48193196,0.078618015,2.8008108585000002,0.772166402,0.5594041949999999,0.5376344085,0.46809448249999996,0.4061343205,2.5,2.0,2.0,0.06557377,0.547445255,2.693430657,0.817518248,0.240875912,0.240875912,0.027322404
2.8000000000000003,between10-3msgs,Technology,120.0,259.0,7.0,6.556164384,116.58333335,0.25,3.0416666665,2.25,0.9166666665,0.75,1.0,0.7083333334999999,6.25,2.75,4.75,0.0,0.8,0.2,1.2,0.4,0.2,0.0
1.3636363640000002,between10-3msgs,Technology,419.0,400.0,11.0,2.567123288,116.3636364,0.181818182,3.181818182,0.909090909,0.727272727,0.545454545,0.545454545,0.818181818,5.0,3.0,4.0,0.272727273,0.181818182,0.0,0.727272727,0.090909091,0.272727273,0.181818182
2.5888888885,mentioned,Science,7577.0,2403.0,16.0,6.523287671,124.88333334999999,0.0,3.6333333334999995,0.8,1.0333333335,0.75,0.7,0.75,5.25,2.0,4.0,0.13333333349999998,0.333333333,1.222222222,0.888888889,0.0,0.111111111,0.1
0.0,between10-3msgs,Technology,346.0,366.0,43.0,2.263013699,55.6744186,0.0,1.302325581,0.906976744,0.0,0.0,0.279069767,0.651162791,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,Random,Unknown,638.0,422.0,2.0,6.789041096,37.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.5,2.0,1.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0
1.9715719065,Random,Unknown,1573.0,1995.0,584.0,5.904109589,107.73941492,0.1999075435,3.6560973875,1.754516144,1.0079536295,0.679744915,0.71967901,0.416765445,6.75,2.0,5.0,0.1457612255,0.203296703,0.156593407,0.813186813,0.335164835,0.412087912,0.094518989
1.2322584905000002,morethan100msgs,Fitness,275.0,437.0,687.0,0.164383562,99.34946522,0.023064704,4.345276925,2.127300646,0.9424759085000001,0.5734406439999999,0.7474849095,0.9989939640000001,5.0,2.0,3.25,0.568421053,0.100760456,0.096958175,0.294676806,0.144486692,0.068441065,0.0414857565
4.0,Random,Unknown,676.0,652.0,1.0,6.923287671,127.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,8.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
2.4690195055,mentioned,Science,9669.0,1085.0,149.0,4.643835616,126.12505485,0.11507239999999999,4.3075910485,0.9664326460000001,1.3481790255,0.8018867925,0.6542343134999999,0.604212374,7.0,2.5,5.25,0.056603774,0.536363636,0.236363636,1.027272727,0.481818182,0.390909091,0.2603115405
0.887448375,between100-10msgs,Science,873.0,2001.0,499.0,2.139726027,76.165652465,0.032454361,2.6083502364999998,1.8348546314999998,0.0,0.0,0.935091278,1.0,4.5,2.0,3.25,0.002028398,0.289156627,0.012048193,0.371485944,0.128514056,0.096385542,0.012170385
1.0,between10-3msgs,Technology,741.0,1386.0,2.0,1.821917808,88.0,0.0,3.5,2.5,0.0,0.0,1.0,0.5,2.0,2.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
0.0,friend,Fitness,3534.0,1394.0,1.0,7.684931507,140.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,friend,Science,3427.0,673.0,1.0,4.731506849,77.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.692307694,between10-3msgs,Fitness,453.0,399.0,13.0,6.78630137,89.07692308,0.153846154,2.615384615,2.230769231,0.230769231,0.230769231,0.692307692,0.769230769,4.0,2.0,3.0,0.461538462,0.461538462,0.0,1.153846154,0.230769231,0.384615385,0.0
0.0,Random,Unknown,872.0,1858.0,1.0,4.580821918,67.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.461538461,mentioned,Fitness,3958.0,3710.0,14.0,5.82739726,99.5,0.076923077,1.769230769,1.5384615385,1.9615384615,0.8846153845,0.5384615385,0.307692308,5.0,2.5,3.5,0.461538462,0.307692308,0.538461538,0.923076923,0.615384615,0.615384615,0.0
2.002406253,between100-10msgs,Science,668.0,751.0,319.0,5.956164384,110.41680065,0.151125402,2.71744373,0.8796221865,3.73653537,1.0,0.6770498389999999,0.610932476,5.0,2.0,3.5,0.308681672,0.245033113,0.278145695,0.701986755,0.304635762,0.331125828,0.167202572
2.6086956515,friend,Fitness,5094.0,4467.0,24.0,7.824657534,122.34782609999999,0.130434783,3.3260869565,1.347826087,2.5217391305,0.8695652174999999,0.695652174,0.8260869565,8.0,2.0,6.0,0.304347826,0.565217391,0.173913043,1.043478261,0.652173913,0.391304348,0.5217391305
7.330819192,between10-3msgs,Technology,16225.0,6032.0,111.0,2.002739726,120.2252252,0.108108108,3.279279279,0.009009009,1.0,1.0,0.009009009,0.0,3.0,2.0,0.0,0.027027027,0.139534884,6.534883721,0.395348837,0.162790698,0.11627907,0.045045045
4.0,between10-3msgs,Technology,631.0,105.0,1.0,5.994520548,81.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7666820070000001,between100-10msgs,Technology,2.0,14.0,84.0,1.84109589,115.86585364999999,0.280487805,2.6097560975,4.195121951,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.231707317,0.094339623,0.037735849,0.41509434,0.0,0.0,0.012195122
0.0,morethan100msgs,Fitness,354.0,361.0,3.0,0.142465753,106.75,0.0,1.5,5.25,0.0,1.0,0.75,0.75,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Random,Unknown,987.0,780.0,1.0,3.049315068,53.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,mentioned,Science,5274.0,101.0,2.0,7.756164384,80.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,mentioned,Fitness,193.0,261.0,16.0,5.167123288,121.7,0.0,3.6666666665,0.533333333,1.6666666664999998,0.8,0.533333333,1.0,6.5,4.5,7.0,0.733333333,0.133333333,0.0,1.066666667,0.0,0.066666667,0.0
1.9769230775,expert,Technology,16747.0,557.0,41.0,7.608219178,110.512820495,0.076923077,4.1102564105,0.2628205125,0.8153846155,0.596153846,0.224358974,0.8705128205,6.5,4.25,5.5,0.1435897435,0.2,0.0,0.9,0.466666667,0.266666667,0.0
2.404186338,between100-10msgs,Science,13.0,3.0,1032.0,1.934246575,63.1870155,0.286821705,2.995155039,1.282945736,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.574612403,0.0,0.661654135,1.1679198,0.0,0.0,0.0
2.249999999,between10-3msgs,Fitness,3081.0,161.0,28.0,4.389041096,103.23958335,0.1145833335,2.7291666665000003,1.40625,2.0,0.8125,0.5729166665000001,0.3020833335,5.75,2.75,3.75,0.25,0.214285714,0.642857143,0.214285714,0.714285714,0.214285714,0.0
4.458333333,between10-3msgs,Fitness,86.0,276.0,9.0,1.57260274,122.625,0.0,4.475,0.225,0.725,0.625,0.225,0.7,7.75,3.25,5.75,1.025,0.333333333,0.333333333,1.666666667,1.166666667,0.333333333,0.4
1.9736263740000004,between100-10msgs,Technology,239.0,154.0,301.0,6.95890411,117.78982685,0.075974026,3.6465367965,0.9891774895,1.2857142860000002,0.8857142855,0.4335497835,0.5930735935,5.0,2.0,3.0,0.0861471865,0.301282051,0.679487179,0.570512821,0.211538462,0.217948718,0.0932900435
3.276573427,between10-3msgs,Business,160.0,790.0,111.0,1.605479452,108.5818182,0.163636364,4.0045454545000005,1.390909091,1.318181818,1.0,1.0,1.0,6.5,2.5,5.0,0.731818182,0.307692308,0.615384615,1.019230769,0.307692308,0.403846154,0.109090909
2.3688324389999997,between10-3msgs,Technology,182.0,1309.0,95.0,2.945205479,131.83146065,0.222846442,4.339887640500001,1.5234082395,1.079588015,0.8333333334999999,0.647940075,0.6310861425000001,5.0,2.0,3.5,0.04494382,0.5,0.304347826,0.934782609,0.326086957,0.326086957,0.06741573
4.3999999999999995,mentioned,Fitness,190.0,113.0,5.0,3.501369863,92.6,0.6,2.8,0.4,0.4,0.4,0.2,0.2,8.0,2.0,6.0,0.4,0.4,0.2,1.8,0.4,1.2,0.0
3.05,between100-10msgs,Science,6139.0,186.0,20.0,6.876712329,124.0,0.1,3.55,1.25,1.8,1.0,1.0,1.0,5.5,2.0,4.5,0.15,0.4,0.3,1.0,0.5,0.7,0.0
0.928703252,morethan100msgs,Business,469.0,588.0,145.0,0.246575342,118.0344828,0.110344828,4.593103448,1.137931034,1.172413793,1.0,1.0,1.0,5.0,2.0,3.0,0.096551724,0.154929577,0.056338028,0.436619718,0.098591549,0.14084507,0.055172414
1.644444445,between100-10msgs,Science,549.0,1955.0,24.0,2.076712329,105.05,0.05,3.675,0.975,1.0,0.75,0.75,0.875,4.5,2.0,3.0,0.25,0.444444444,0.055555556,0.611111111,0.055555556,0.277777778,0.05
1.884848486,between100-10msgs,Technology,1463.0,1976.0,16.0,1.876712329,103.78333334999999,0.333333333,3.5833333335,0.8666666665,0.9333333335,0.55,0.5,0.7833333335,5.25,2.25,4.25,0.166666667,0.272727273,0.090909091,0.818181818,0.272727273,0.363636364,0.1
0.629127039,morethan100msgs,Fitness,212.0,190.0,5846.0,3.709589041,134.79734745000002,0.011122881,4.151381192500001,5.178071839999999,0.015282563,0.5125353105,1.0,1.0,3.0,2.5,0.0,0.017422549000000002,0.028654334,0.552412042,0.056945956,0.004533914,0.015415306,0.046257062
3.125,mentioned,Technology,705.0,324.0,9.0,7.052054795,85.625,0.25,2.0,0.0,1.5,0.9375,0.0,0.0,5.25,4.0,6.5,0.125,0.375,0.375,1.125,0.5,0.875,0.25
1.75,between100-10msgs,Science,4236.0,1532.0,4.0,2.619178082,125.75,0.0,2.25,1.25,2.75,1.0,0.75,0.5,6.0,5.0,2.5,0.0,0.25,1.0,0.25,0.25,0.0,0.0
1.9548036645,morethan100msgs,Fitness,1485.0,2816.0,559.0,0.504109589,88.78243198499999,0.1248341075,2.4727936295,0.6615792970000001,1.146483079,0.681818182,0.6363636365,0.7727272725000001,5.25,2.0,3.75,0.1912740545,0.305439331,0.40167364,0.719665272,0.158995816,0.405857741,0.22810219
2.825757576,mentioned,Science,2198.0,711.0,12.0,4.016438356,113.22727275,0.636363636,3.2272727275,0.545454545,1.318181818,0.9545454545000001,0.181818182,0.181818182,7.0,2.0,6.0,0.090909091,0.416666667,0.75,0.833333333,0.5,0.416666667,0.181818182
0.0,morethan100msgs,Technology,696.0,1.0,3.0,4.490410959,90.66666667,0.0,3.333333333,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.774574796,morethan100msgs,Business,105.0,82.0,938.0,0.824657534,120.29001785,0.142245989,4.8682709445,1.8901960785,0.0,1.0,0.9561497325,0.9989304815,9.5,2.0,7.5,0.075935829,0.227078891,0.057569296,0.713219616,0.224946695,0.256929638,0.7811051689999999
6.0,Random,Unknown,158.0,194.0,2.0,3.534246575,128.5,0.0,4.0,0.5,1.0,1.0,0.5,0.0,11.5,2.0,10.5,0.0,1.0,0.0,2.0,1.0,2.0,0.0
-0.03462453,morethan100msgs,Fitness,112.0,18.0,8326.0,2.087671233,91.35496089,0.0,2.104336618,8.0092631855,0.007269203,0.5036346015,1.0,0.993397141,2.0,2.0,0.0,0.0,0.000720807,0.010091302,0.000840942,0.000240269,0.0,0.04651785
3.072062084,mentioned,Business,10990.0,1127.0,104.0,6.802739726,131.97458460000001,0.152981427,4.056695992,1.0224828934999999,1.617302053,0.747311828,0.9086021504999999,0.9139784945,6.5,2.5,5.5,0.35386119299999996,0.451219512,0.317073171,1.292682927,0.37804878,0.451219512,0.172043011
2.0,Random,Unknown,152.0,2.0,6.0,6.619178082,112.6666667,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2.766666667,mentioned,Science,7616.0,2123.0,38.0,4.756164384,115.1,0.133333333,3.6291666664999997,0.3458333335,1.0875,0.7833333335,0.2208333335,0.6625,7.5,2.0,6.0,0.1,0.466666667,0.166666667,1.133333333,0.633333333,0.266666667,0.0
2.047727273,mentioned,Science,2733.0,195.0,42.0,7.301369863,133.9409091,0.140909091,5.065909091,1.068181818,1.9090909090000001,1.0,0.5727272725,0.9522727275,5.75,2.5,4.5,0.2204545455,0.272727273,0.227272727,0.772727273,0.318181818,0.409090909,0.1727272725
2.7332385200000004,between10-3msgs,Science,67.0,105.0,116.0,3.789041096,72.68328139,0.056074766,2.7123572175,0.2471443405,1.093457944,1.0,0.2004153685,0.134994808,2.0,2.0,0.0,0.140186916,0.065217391,2.5,0.065217391,0.0,0.0,0.037383178
1.1383680285,between100-10msgs,Technology,1218.0,1977.0,43.0,6.367123288,112.64039405,0.052955665,4.273399014500001,1.2487684730000002,1.3866995075,0.8793103449999999,0.6674876845,0.82635468,4.25,2.0,3.0,0.0,0.161290323,0.290322581,0.451612903,0.193548387,0.129032258,0.0874384235
2.3000000000000003,mentioned,Technology,14864.0,192.0,30.0,7.610958904,86.62,0.2,2.6,0.12000000000000001,0.88,0.76,0.12000000000000001,0.5,5.5,2.0,4.0,0.2,0.576923077,0.230769231,0.846153846,0.5,0.346153846,0.4
0.7293902809999999,between10-3msgs,Science,2982.0,71.0,86.0,3.42739726,102.278846155,0.1458333335,3.4759615385,0.012820513,0.0,0.0,0.012820513,1.0,6.0,2.25,4.5,0.1009615385,0.034883721,0.011627907,0.523255814,0.0,0.209302326,0.1506410255
8.0,Random,Unknown,10116.0,2564.0,2.0,6.539726027,75.5,0.0,5.0,0.0,1.5,1.0,0.0,0.0,7.5,2.5,6.5,1.0,0.0,2.0,1.0,2.0,2.0,0.0
6.666666665999999,Random,Unknown,82.0,80.0,5.0,3.978082192,140.0,0.0,3.2,1.2,1.0,1.0,1.0,0.0,11.0,3.0,9.0,0.0,1.0,0.0,2.0,1.333333333,2.333333333,0.0
0.7999999999999999,between100-10msgs,Science,38.0,71.0,20.0,1.717808219,77.45,0.0,2.75,2.0,0.0,0.0,1.0,0.0,3.0,2.5,0.0,0.0,0.3,0.0,0.3,0.1,0.1,0.0
1.1666666669999999,between100-10msgs,Fitness,109.0,105.0,6.0,1.665753425,82.5,0.0,2.666666667,1.666666667,1.0,0.5,0.5,0.833333333,6.0,4.5,3.0,0.0,0.333333333,0.0,0.5,0.666666667,0.0,0.333333333
2.4301587305,Random,Unknown,3220.0,2010.0,48.0,6.84109589,111.44444444999999,0.044444444,3.4555555555,0.722222222,2.2333333335,0.677777778,0.3555555555,0.666666667,5.0,2.75,3.5,0.6111111115,0.547619048,0.19047619,0.761904762,0.19047619,0.261904762,0.133333333
0.7299113530000001,between10-3msgs,Technology,1835.0,1505.0,808.0,7.463013699,123.91078064999999,0.008674102,4.1871127635,1.983890954,0.5068153655,0.5068153655,0.998141264,1.0,3.0,2.0,2.0,0.038413879,0.094017094,0.341880342,0.209401709,0.007122507,0.052706553,0.013630731
1.8571428569999997,mentioned,Fitness,1865.0,1622.0,14.0,5.816438356,101.5,0.214285714,3.0,0.857142857,0.571428571,0.5,0.357142857,0.857142857,5.0,3.0,4.0,0.285714286,0.071428571,0.571428571,0.5,0.428571429,0.214285714,0.214285714
0.8666666670000002,between10-3msgs,Science,5621.0,2375.0,11.0,6.515068493,122.4,0.166666667,4.1333333334999995,1.15,2.1166666665,1.0,0.8,0.5333333335,4.5,2.25,2.25,0.2,0.285714286,0.0,0.571428571,0.142857143,0.0,0.333333333
2.6392857145,between100-10msgs,Science,280.0,312.0,27.0,1.926027397,124.25714285000001,0.1,3.8892857144999997,0.517857143,1.2,1.0,0.34285714300000003,0.7,9.0,4.75,7.5,0.2392857145,0.5625,0.0625,1.0625,0.375,0.4375,0.1
0.13067367400000002,morethan100msgs,Fitness,22.0,277.0,91.0,1.682191781,138.989011,0.0,4.868131868,7.681318681,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.032967033,0.043478261,0.0,0.065217391,0.0,0.0,0.010989011
1.0,between10-3msgs,Technology,16.0,31.0,1.0,2.339726027,95.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.122222222,between10-3msgs,Technology,415.0,1018.0,10.0,5.693150685,111.11111111,0.222222222,4.8333333335,1.222222222,0.722222222,0.6666666665000001,0.666666667,1.0,8.0,3.5,7.0,0.222222222,0.2,0.2,1.3,0.8,0.4,0.0
4.200000000000001,morethan100msgs,Technology,151.0,67.0,5.0,3.065753425,137.8,0.4,5.6,3.4,1.0,1.0,0.8,0.8,11.0,5.0,10.0,0.8,1.0,0.333333333,1.333333333,0.666666667,0.666666667,0.6
0.019495413,morethan100msgs,Fitness,281.0,88.0,872.0,2.394520548,114.2791234,0.005767013,4.967128027499999,2.953287197,0.002306805,0.5011534025,0.9844290655,1.0,2.0,2.0,0.0,0.0,0.001146789,0.0,0.013761468,0.001146789,0.003440367,0.0
0.0,Random,Unknown,142.0,108.0,1.0,4.873972603,27.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0601867495,between10-3msgs,Science,2479.0,1843.0,9252.0,2.679452055,80.169660945,0.044555531,3.020454249,0.3743099325,0.0219017605,0.0216844165,0.140093458,1.0,4.0,2.25,2.5,0.310252119,0.123388995,0.173372184,0.313011319,0.101759498,0.094699092,0.056296457499999994
3.6925,between100-10msgs,Fitness,6114.0,1713.0,52.0,5.284931507,126.13,0.1,5.8100000000000005,2.62,1.11,0.61,0.68,0.98,6.75,3.0,4.75,1.23,0.541666667,0.145833333,1.208333333,0.25,0.416666667,0.1
5.0,Random,Unknown,124.0,376.0,1.0,1.153424658,97.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,8.0,4.0,7.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
0.0,between100-10msgs,Fitness,6590.0,2921.0,2.0,5.049315068,106.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,5.75,2.25,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.249070631,between10-3msgs,Technology,1332.0,1408.0,269.0,5.295890411,89.57992565,0.085501859,2.289962825,2.988847584,0.018587361,0.018587361,0.996282528,0.996282528,4.0,2.0,2.0,0.0,0.014869888,0.0,0.156133829,0.0,0.078066914,0.0
1.625,between100-10msgs,Fitness,333.0,528.0,16.0,6.747945205,114.5625,0.125,2.8125,2.3125,0.6875,0.6875,1.0,1.0,5.0,2.5,4.0,0.0625,0.125,0.5625,0.5625,0.1875,0.125,0.0
0.6,between10-3msgs,Technology,234.0,371.0,6.0,2.473972603,105.9,1.0,3.2,4.0,0.6,0.6,1.0,0.9,6.5,2.0,5.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
0.363636363,morethan100msgs,Technology,150.0,377.0,117.0,2.035616438,132.96120689999998,0.017241379,5.7327586205,2.655172414,0.0,0.0,0.9956896550000001,0.9913793104999999,2.0,2.0,0.0,0.0,0.015151515,0.303030303,0.03030303,0.0,0.015151515,0.0
